
Netblock	Description	Num IPs
13.248.241.0/24	 Amazon Technologies Inc.	256
13.248.242.0/24	 Amazon Technologies Inc.	256
13.248.243.0/24	 Amazon Technologies Inc.	256
13.248.244.0/24	 Amazon Technologies Inc.	256
13.248.245.0/24	 Amazon Technologies Inc.	256
13.248.246.0/24	 Amazon Technologies Inc.	256
13.248.247.0/24	 Amazon Technologies Inc.	256
13.248.248.0/24	 Amazon Technologies Inc.	256
13.248.249.0/24	 Amazon Technologies Inc.	256
13.248.250.0/24	 Amazon Technologies Inc.	256
13.248.251.0/24	 Amazon Technologies Inc.	256
13.248.252.0/24	 Amazon Technologies Inc.	256
13.248.253.0/24	 Amazon Technologies Inc.	256
13.248.254.0/24	 Amazon Technologies Inc.	256
13.248.255.0/24	 Amazon Technologies Inc.	256
13.248.28.0/22	 Amazon Technologies Inc.	1,024
13.248.32.0/20	 Amazon Technologies Inc.	4,096
13.248.48.0/21	 Amazon Technologies Inc.	2,048
13.248.60.0/22	 Amazon Technologies Inc.	1,024
13.248.96.0/24	 Amazon Technologies Inc.	256
13.248.97.0/24	 Amazon Technologies Inc.	256
13.248.98.0/24	 Amazon Technologies Inc.	256
13.248.99.0/24	 Amazon Technologies Inc.	256
13.249.100.0/22	 Amazon.com, Inc.	1,024
13.249.104.0/21	 Amazon.com, Inc.	2,048
13.249.112.0/24	 Amazon.com, Inc.	256
13.249.114.0/23	 Amazon.com, Inc.	512
13.249.116.0/22	 Amazon.com, Inc.	1,024
13.249.120.0/21	 Amazon.com, Inc.	2,048
13.249.128.0/24	 Amazon.com, Inc.	256
13.249.130.0/23	 Amazon.com, Inc.	512
13.249.132.0/22	 Amazon.com, Inc.	1,024
13.249.136.0/21	 Amazon.com, Inc.	2,048
13.249.144.0/24	 Amazon.com, Inc.	256
13.249.146.0/23	 Amazon.com, Inc.	512
13.249.148.0/22	 Amazon.com, Inc.	1,024
13.249.152.0/21	 Amazon.com, Inc.	2,048
13.249.160.0/24	 Amazon.com, Inc.	256
13.249.16.0/24	 Amazon.com, Inc.	256
13.249.162.0/23	 Amazon.com, Inc.	512
13.249.164.0/22	 Amazon.com, Inc.	1,024
13.249.168.0/21	 Amazon.com, Inc.	2,048
13.249.176.0/24	 Amazon.com, Inc.	256
13.249.178.0/23	 Amazon.com, Inc.	512
13.249.180.0/22	 Amazon.com, Inc.	1,024
13.249.18.0/23	 Amazon.com, Inc.	512
13.249.184.0/21	 Amazon.com, Inc.	2,048
13.249.192.0/24	 Amazon.com, Inc.	256
13.249.194.0/23	 Amazon.com, Inc.	512
13.249.196.0/22	 Amazon.com, Inc.	1,024
13.249.200.0/21	 Amazon.com, Inc.	2,048
13.249.20.0/22	 Amazon.com, Inc.	1,024
13.249.2.0/23	 Amazon.com, Inc.	512
13.249.208.0/24	 Amazon.com, Inc.	256
13.249.210.0/23	 Amazon.com, Inc.	512
13.249.212.0/22	 Amazon.com, Inc.	1,024
13.249.216.0/21	 Amazon.com, Inc.	2,048
13.249.224.0/24	 Amazon.com, Inc.	256
13.249.226.0/23	 Amazon.com, Inc.	512
13.249.228.0/22	 Amazon.com, Inc.	1,024
13.249.232.0/21	 Amazon.com, Inc.	2,048
13.249.24.0/21	 Amazon.com, Inc.	2,048
13.249.32.0/24	 Amazon.com, Inc.	256
13.249.33.0/24	 Amazon.com, Inc.	256
13.249.34.0/23	 Amazon.com, Inc.	512
13.249.36.0/22	 Amazon.com, Inc.	1,024
13.249.40.0/21	 Amazon.com, Inc.	2,048
13.249.4.0/22	 Amazon.com, Inc.	1,024
13.249.48.0/24	 Amazon.com, Inc.	256
13.249.50.0/23	 Amazon.com, Inc.	512
13.249.52.0/22	 Amazon.com, Inc.	1,024
13.249.56.0/21	 Amazon.com, Inc.	2,048
13.249.64.0/24	 Amazon.com, Inc.	256
13.249.66.0/23	 Amazon.com, Inc.	512
13.249.68.0/22	 Amazon.com, Inc.	1,024
13.249.72.0/21	 Amazon.com, Inc.	2,048
13.249.72.0/22	 Amazon.com, Inc.	1,024
13.249.80.0/24	 Amazon.com, Inc.	256
13.249.8.0/21	 Amazon.com, Inc.	2,048
13.249.82.0/23	 Amazon.com, Inc.	512
13.249.84.0/22	 Amazon.com, Inc.	1,024
13.249.88.0/21	 Amazon.com, Inc.	2,048
13.249.96.0/24	 Amazon.com, Inc.	256
13.249.98.0/23	 Amazon.com, Inc.	512
13.250.0.0/15	 Amazon Data Services Singapore	131,072
13.32.100.0/23	 Amazon.com, Inc.	512
13.32.104.0/23	 Amazon.com, Inc.	512
13.32.106.0/24	 Amazon.com, Inc.	256
13.32.108.0/23	 Amazon.com, Inc.	512
13.32.111.0/24	 Amazon.com, Inc.	256
13.32.112.0/23	 Amazon.com, Inc.	512
13.32.114.0/24	 Amazon.com, Inc.	256
13.32.115.0/24	 Amazon.com, Inc.	256
13.32.117.0/24	 Amazon.com, Inc.	256
13.32.118.0/23	 Amazon.com, Inc.	512
13.32.120.0/23	 Amazon.com, Inc.	512
13.32.123.0/24	 Amazon.com, Inc.	256
13.32.124.0/22	 Amazon.com, Inc.	1,024
13.32.128.0/23	 Amazon.com, Inc.	512
13.32.136.0/23	 Amazon.com, Inc.	512
13.32.142.0/23	 Amazon.com, Inc.	512
13.32.167.0/24	 Amazon.com, Inc.	256
13.32.168.0/21	 Amazon.com, Inc.	2,048
13.32.184.0/21	 Amazon.com, Inc.	2,048
13.32.227.0/24	 Amazon.com, Inc.	256
13.32.228.0/24	 Amazon.com, Inc.	256
13.32.233.0/24	 Amazon.com, Inc.	256
13.32.234.0/23	 Amazon.com, Inc.	512
13.32.236.0/22	 Amazon.com, Inc.	1,024
13.32.240.0/23	 Amazon.com, Inc.	512
13.32.242.0/23	 Amazon.com, Inc.	512
13.32.244.0/23	 Amazon.com, Inc.	512
13.32.246.0/23	 Amazon.com, Inc.	512
13.32.248.0/24	 Amazon.com, Inc.	256
13.32.250.0/23	 Amazon.com, Inc.	512
13.32.32.0/21	 Amazon.com, Inc.	2,048
13.32.40.0/22	 Amazon.com, Inc.	1,024
13.32.45.0/24	 Amazon.com, Inc.	256
13.32.46.0/24	 Amazon.com, Inc.	256
13.32.48.0/21	 Amazon.com, Inc.	2,048
13.32.56.0/23	 Amazon.com, Inc.	512
13.32.60.0/23	 Amazon.com, Inc.	512
13.32.62.0/24	 Amazon.com, Inc.	256
13.32.63.0/24	 Amazon.com, Inc.	256
13.32.72.0/21	 Amazon.com, Inc.	2,048
13.32.80.0/21	 Amazon.com, Inc.	2,048
13.32.88.0/22	 Amazon.com, Inc.	1,024
13.32.93.0/24	 Amazon.com, Inc.	256
13.32.98.0/23	 Amazon.com, Inc.	512
13.33.108.0/23	 Amazon.com, Inc.	512
13.33.111.0/24	 Amazon.com, Inc.	256
13.33.120.0/22	 Amazon.com, Inc.	1,024
13.33.12.0/23	 Amazon.com, Inc.	512
13.33.128.0/21	 Amazon.com, Inc.	2,048
13.33.142.0/24	 Amazon.com, Inc.	256
13.33.143.0/24	 Amazon.com, Inc.	256
13.33.144.0/21	 Amazon.com, Inc.	2,048
13.33.156.0/23	 Amazon.com, Inc.	512
13.33.158.0/24	 Amazon.com, Inc.	256
13.33.16.0/21	 Amazon.com, Inc.	2,048
13.33.168.0/22	 Amazon.com, Inc.	1,024
13.33.172.0/23	 Amazon.com, Inc.	512
13.33.174.0/24	 Amazon.com, Inc.	256
13.33.176.0/21	 Amazon.com, Inc.	2,048
13.33.184.0/22	 Amazon.com, Inc.	1,024
13.33.189.0/24	 Amazon.com, Inc.	256
13.33.190.0/23	 Amazon.com, Inc.	512
13.33.192.0/21	 Amazon.com, Inc.	2,048
13.33.200.0/22	 Amazon.com, Inc.	1,024
13.33.208.0/21	 Amazon.com, Inc.	2,048
13.33.216.0/21	 Amazon.com, Inc.	2,048
13.33.232.0/21	 Amazon.com, Inc.	2,048
13.33.240.0/21	 Amazon.com, Inc.	2,048
13.33.24.0/22	 Amazon.com, Inc.	1,024
13.33.248.0/21	 Amazon.com, Inc.	2,048
13.33.32.0/21	 Amazon.com, Inc.	2,048
13.33.44.0/23	 Amazon.com, Inc.	512
13.33.46.0/24	 Amazon.com, Inc.	256
13.33.47.0/24	 Amazon.com, Inc.	256
13.33.48.0/21	 Amazon.com, Inc.	2,048
13.33.56.0/22	 Amazon.com, Inc.	1,024
13.33.60.0/23	 Amazon.com, Inc.	512
13.33.62.0/24	 Amazon.com, Inc.	256
13.33.63.0/24	 Amazon.com, Inc.	256
13.33.64.0/21	 Amazon.com, Inc.	2,048
13.33.72.0/22	 Amazon.com, Inc.	1,024
13.33.76.0/23	 Amazon.com, Inc.	512
13.33.79.0/24	 Amazon.com, Inc.	256
13.33.80.0/21	 Amazon.com, Inc.	2,048
13.33.8.0/22	 Amazon.com, Inc.	1,024
13.33.88.0/22	 Amazon.com, Inc.	1,024
13.33.94.0/24	 Amazon.com, Inc.	256
13.33.95.0/24	 Amazon.com, Inc.	256
13.33.96.0/21	 Amazon.com, Inc.	2,048
13.35.0.0/21	 Amazon.com, Inc.	2,048
13.35.105.0/24	 Amazon.com, Inc.	256
13.35.106.0/23	 Amazon.com, Inc.	512
13.35.108.0/22	 Amazon.com, Inc.	1,024
13.35.11.0/24	 Amazon.com, Inc.	256
13.35.112.0/21	 Amazon.com, Inc.	2,048
13.35.12.0/22	 Amazon.com, Inc.	1,024
13.35.121.0/24	 Amazon.com, Inc.	256
13.35.122.0/23	 Amazon.com, Inc.	512
13.35.124.0/22	 Amazon.com, Inc.	1,024
13.35.128.0/21	 Amazon.com, Inc.	2,048
13.35.137.0/24	 Amazon.com, Inc.	256
13.35.138.0/23	 Amazon.com, Inc.	512
13.35.140.0/22	 Amazon.com, Inc.	1,024
13.35.144.0/21	 Amazon.com, Inc.	2,048
13.35.153.0/24	 Amazon.com, Inc.	256
13.35.154.0/23	 Amazon.com, Inc.	512
13.35.156.0/22	 Amazon.com, Inc.	1,024
13.35.160.0/21	 Amazon.com, Inc.	2,048
13.35.16.0/21	 Amazon.com, Inc.	2,048
13.35.169.0/24	 Amazon.com, Inc.	256
13.35.170.0/23	 Amazon.com, Inc.	512
13.35.172.0/22	 Amazon.com, Inc.	1,024
13.35.176.0/21	 Amazon.com, Inc.	2,048
13.35.185.0/24	 Amazon.com, Inc.	256
13.35.186.0/23	 Amazon.com, Inc.	512
13.35.188.0/22	 Amazon.com, Inc.	1,024
13.35.193.0/24	 Amazon.com, Inc.	256
13.35.194.0/23	 Amazon.com, Inc.	512
13.35.196.0/22	 Amazon.com, Inc.	1,024
13.35.201.0/24	 Amazon.com, Inc.	256
13.35.202.0/23	 Amazon.com, Inc.	512
13.35.204.0/22	 Amazon.com, Inc.	1,024
13.35.208.0/21	 Amazon.com, Inc.	2,048
13.35.216.0/21	 Amazon.com, Inc.	2,048
13.35.224.0/21	 Amazon.com, Inc.	2,048
13.35.233.0/24	 Amazon.com, Inc.	256
13.35.234.0/23	 Amazon.com, Inc.	512
13.35.236.0/22	 Amazon.com, Inc.	1,024
13.35.240.0/21	 Amazon.com, Inc.	2,048
13.35.24.0/23	 Amazon.com, Inc.	512
13.35.250.0/23	 Amazon.com, Inc.	512
13.35.252.0/22	 Amazon.com, Inc.	1,024
13.35.27.0/24	 Amazon.com, Inc.	256
13.35.28.0/22	 Amazon.com, Inc.	1,024
13.35.32.0/21	 Amazon.com, Inc.	2,048
13.35.40.0/23	 Amazon.com, Inc.	512
13.35.43.0/24	 Amazon.com, Inc.	256
13.35.44.0/22	 Amazon.com, Inc.	1,024
13.35.48.0/21	 Amazon.com, Inc.	2,048
13.35.57.0/24	 Amazon.com, Inc.	256
13.35.58.0/23	 Amazon.com, Inc.	512
13.35.60.0/22	 Amazon.com, Inc.	1,024
13.35.64.0/21	 Amazon.com, Inc.	2,048
13.35.73.0/24	 Amazon.com, Inc.	256
13.35.74.0/23	 Amazon.com, Inc.	512
13.35.76.0/22	 Amazon.com, Inc.	1,024
13.35.80.0/21	 Amazon.com, Inc.	2,048
13.35.8.0/23	 Amazon.com, Inc.	512
13.35.89.0/24	 Amazon.com, Inc.	256
13.35.90.0/23	 Amazon.com, Inc.	512
13.35.92.0/22	 Amazon.com, Inc.	1,024
13.35.96.0/21	 Amazon.com, Inc.	2,048
13.48.0.0/15	 Amazon Data Services Sweden	131,072
13.52.0.0/16	 Amazon.com, Inc.	65,536
13.53.0.0/16	 Amazon Data Services Sweden	65,536
13.54.0.0/15	 Amazon Corporate Services Pty Ltd	131,072
13.56.0.0/16	 Amazon Technologies Inc.	65,536
13.57.0.0/16	 Amazon Technologies Inc.	65,536
13.58.0.0/15	 Amazon Technologies Inc.	131,072
136.184.226.0/24	 Liberty Mutual Group	256
136.184.227.0/24	 Liberty Mutual Group	256
136.184.229.0/24	 Liberty Mutual Group	256
136.184.230.0/24	 Liberty Mutual Group	256
137.83.193.0/24	 Palo Alto Networks, Inc	256
137.83.195.0/24	 Palo Alto Networks, Inc	256
137.83.196.0/24	 Palo Alto Networks, Inc	256
137.83.197.0/24	 Palo Alto Networks, Inc	256
137.83.198.0/24	 Palo Alto Networks, Inc	256
137.83.199.0/24	 Palo Alto Networks, Inc	256
137.83.202.0/24	 Palo Alto Networks, Inc	256
137.83.203.0/24	 Palo Alto Networks, Inc	256
137.83.204.0/24	 Palo Alto Networks, Inc	256
137.83.205.0/24	 Palo Alto Networks, Inc	256
137.83.208.0/24	 Palo Alto Networks, Inc	256
137.83.209.0/24	 Palo Alto Networks, Inc	256
137.83.210.0/24	 Palo Alto Networks, Inc	256
137.83.211.0/24	 Palo Alto Networks, Inc	256
137.83.212.0/24	 Palo Alto Networks, Inc	256
137.83.214.0/24	 Palo Alto Networks, Inc	256
137.83.252.0/24	 Palo Alto Networks, Inc	256
137.83.253.0/24	 Palo Alto Networks, Inc	256
138.43.114.0/24	 Icebrg	256
139.180.242.0/23	 Palo Alto Networks, Inc	512
139.180.246.0/23	 Palo Alto Networks, Inc	512
139.180.248.0/24	 Palo Alto Networks, Inc	256
139.180.249.0/24	 Palo Alto Networks, Inc	256
139.180.250.0/24	 Palo Alto Networks, Inc	256
139.180.251.0/24	 Palo Alto Networks, Inc	256
139.180.31.0/24	 ELECTROMEK DIAGNOSTIC SYSTEMS	256
139.60.113.0/24	 CARFAX, Inc.	256
139.60.114.0/24	 CARFAX, Inc.	256
139.60.201.0/24	 Teridion inc	256
139.60.2.0/24	 EMMA, Inc	256
141.193.32.0/23	 Mailgun Technologies Inc.	512
142.0.189.0/24	 SocketLabs	256
142.0.190.0/24	 SocketLabs	256
142.202.40.0/24	 Tychron Corporation	256
142.202.42.0/24	 Tychron Corporation	256
142.202.43.0/24	 Tychron Corporation	256
142.202.46.0/24	 ADA Tech, LLC	256
143.204.105.0/24	 Amazon.com, Inc.	256
143.204.106.0/23	 Amazon.com, Inc.	512
143.204.108.0/22	 Amazon.com, Inc.	1,024
143.204.112.0/21	 Amazon.com, Inc.	2,048
143.204.121.0/24	 Amazon.com, Inc.	256
143.204.122.0/23	 Amazon.com, Inc.	512
143.204.124.0/22	 Amazon.com, Inc.	1,024
143.204.128.0/21	 Amazon.com, Inc.	2,048
143.204.137.0/24	 Amazon.com, Inc.	256
143.204.138.0/23	 Amazon.com, Inc.	512
143.204.140.0/22	 Amazon.com, Inc.	1,024
143.204.144.0/21	 Amazon.com, Inc.	2,048
143.204.153.0/24	 Amazon.com, Inc.	256
143.204.154.0/23	 Amazon.com, Inc.	512
143.204.156.0/22	 Amazon.com, Inc.	1,024
143.204.160.0/21	 Amazon.com, Inc.	2,048
143.204.16.0/21	 Amazon.com, Inc.	2,048
143.204.169.0/24	 Amazon.com, Inc.	256
143.204.170.0/23	 Amazon.com, Inc.	512
143.204.172.0/22	 Amazon.com, Inc.	1,024
143.204.176.0/21	 Amazon.com, Inc.	2,048
143.204.185.0/24	 Amazon.com, Inc.	256
143.204.186.0/23	 Amazon.com, Inc.	512
143.204.188.0/22	 Amazon.com, Inc.	1,024
143.204.192.0/21	 Amazon.com, Inc.	2,048
143.204.201.0/24	 Amazon.com, Inc.	256
143.204.202.0/23	 Amazon.com, Inc.	512
143.204.2.0/23	 Amazon.com, Inc.	512
143.204.204.0/22	 Amazon.com, Inc.	1,024
143.204.208.0/21	 Amazon.com, Inc.	2,048
143.204.217.0/24	 Amazon.com, Inc.	256
143.204.218.0/23	 Amazon.com, Inc.	512
143.204.220.0/22	 Amazon.com, Inc.	1,024
143.204.224.0/21	 Amazon.com, Inc.	2,048
143.204.233.0/24	 Amazon.com, Inc.	256
143.204.234.0/23	 Amazon.com, Inc.	512
143.204.236.0/22	 Amazon.com, Inc.	1,024
143.204.240.0/21	 Amazon.com, Inc.	2,048
143.204.249.0/24	 Amazon.com, Inc.	256
143.204.250.0/23	 Amazon.com, Inc.	512
143.204.25.0/24	 Amazon.com, Inc.	256
143.204.252.0/22	 Amazon.com, Inc.	1,024
143.204.26.0/23	 Amazon.com, Inc.	512
143.204.28.0/22	 Amazon.com, Inc.	1,024
143.204.32.0/21	 Amazon.com, Inc.	2,048
143.204.4.0/22	 Amazon.com, Inc.	1,024
143.204.41.0/24	 Amazon.com, Inc.	256
143.204.42.0/23	 Amazon.com, Inc.	512
143.204.44.0/22	 Amazon.com, Inc.	1,024
143.204.48.0/21	 Amazon.com, Inc.	2,048
143.204.57.0/24	 Amazon.com, Inc.	256
143.204.58.0/23	 Amazon.com, Inc.	512
143.204.60.0/22	 Amazon.com, Inc.	1,024
143.204.64.0/21	 Amazon.com, Inc.	2,048
143.204.73.0/24	 Amazon.com, Inc.	256
143.204.74.0/23	 Amazon.com, Inc.	512
143.204.76.0/22	 Amazon.com, Inc.	1,024
143.204.80.0/21	 Amazon.com, Inc.	2,048
143.204.8.0/21	 Amazon.com, Inc.	2,048
143.204.89.0/24	 Amazon.com, Inc.	256
143.204.90.0/23	 Amazon.com, Inc.	512
143.204.92.0/22	 Amazon.com, Inc.	1,024
143.204.96.0/21	 Amazon.com, Inc.	2,048
144.220.1.0/24	 Amazon.com, Inc.	256
144.220.105.0/24	 Amazon.com, Inc.	256
144.220.107.0/24	 Amazon.com, Inc.	256
144.220.108.0/24	 Amazon.com, Inc.	256
144.220.110.0/24	 Amazon.com, Inc.	256
144.220.11.0/24	 Amazon.com, Inc.	256
144.220.111.0/24	 Amazon.com, Inc.	256
144.220.113.0/24	 Amazon.com, Inc.	256
144.220.12.0/24	 Amazon.com, Inc.	256
144.220.13.0/24	 Amazon.com, Inc.	256
144.220.14.0/24	 Amazon.com, Inc.	256
144.220.15.0/24	 Amazon.com, Inc.	256
144.220.16.0/24	 Amazon.com, Inc.	256
144.220.17.0/24	 Amazon.com, Inc.	256
144.220.19.0/24	 Amazon.com, Inc.	256
144.220.2.0/24	 Amazon.com, Inc.	256
144.220.22.0/24	 Amazon.com, Inc.	256
144.220.23.0/24	 Amazon.com, Inc.	256
144.220.26.0/24	 Amazon.com, Inc.	256
144.220.29.0/24	 Amazon.com, Inc.	256
144.220.3.0/24	 Amazon.com, Inc.	256
144.220.31.0/24	 Amazon.com, Inc.	256
144.220.38.0/24	 Amazon.com, Inc.	256
144.220.39.0/24	 Amazon.com, Inc.	256
144.220.4.0/24	 Amazon.com, Inc.	256
144.220.49.0/24	 Amazon.com, Inc.	256
144.220.50.0/24	 Amazon.com, Inc.	256
144.220.5.0/24	 Amazon.com, Inc.	256
144.220.51.0/24	 Amazon.com, Inc.	256
144.220.55.0/24	 Amazon.com, Inc.	256
144.220.56.0/24	 Amazon.com, Inc.	256
144.220.59.0/24	 Amazon.com, Inc.	256
144.220.60.0/24	 Amazon.com, Inc.	256
144.220.6.0/24	 Amazon.com, Inc.	256
144.220.61.0/24	 Amazon.com, Inc.	256
144.220.62.0/24	 Amazon.com, Inc.	256
144.220.63.0/24	 Amazon.com, Inc.	256
144.220.64.0/24	 Amazon.com, Inc.	256
144.220.65.0/24	 Amazon.com, Inc.	256
144.220.66.0/24	 Amazon.com, Inc.	256
144.220.68.0/24	 Amazon.com, Inc.	256
144.220.69.0/24	 Amazon.com, Inc.	256
144.220.72.0/24	 Amazon.com, Inc.	256
144.220.73.0/24	 Amazon.com, Inc.	256
144.220.74.0/24	 Amazon.com, Inc.	256
144.220.75.0/24	 Amazon.com, Inc.	256
144.220.76.0/24	 Amazon.com, Inc.	256
144.220.78.0/24	 Amazon.com, Inc.	256
144.220.79.0/24	 Amazon.com, Inc.	256
144.220.99.0/24	 Amazon.com, Inc.	256
146.133.127.0/24	 ENEL S.p.A	256
147.160.133.0/24	 ELECTROMEK DIAGNOSTIC SYSTEMS	256
148.163.131.0/24	 Proofpoint, Inc.	256
148.5.64.0/24	 Agilent Technologies	256
148.5.74.0/24	 Agilent Technologies	256
148.5.76.0/24	 Agilent Technologies	256
148.5.77.0/24	 Agilent Technologies	256
148.5.80.0/24	 Agilent Technologies	256
148.5.84.0/24	 Agilent Technologies	256
148.5.86.0/24	 Agilent Technologies	256
148.5.87.0/24	 Agilent Technologies	256
148.5.88.0/24	 Agilent Technologies	256
148.5.93.0/24	 Agilent Technologies	256
148.5.95.0/24	 Agilent Technologies	256
15.161.0.0/16	 Amazon Data Services Italy	65,536
15.164.0.0/15	 AWS Asia Pacific (Seoul) Region	131,072
15.177.16.0/21	 Amazon Technologies Inc.	2,048
15.177.24.0/21	 Amazon Technologies Inc.	2,048
15.177.32.0/21	 Amazon Technologies Inc.	2,048
15.177.40.0/21	 Amazon Technologies Inc.	2,048
15.177.48.0/21	 Amazon Technologies Inc.	2,048
15.177.56.0/21	 Amazon Technologies Inc.	2,048
15.177.66.0/23	 Amazon Technologies Inc.	512
15.177.68.0/23	 Amazon Technologies Inc.	512
15.177.70.0/23	 Amazon Technologies Inc.	512
15.177.72.0/24	 Amazon Technologies Inc.	256
15.177.73.0/24	 Amazon Technologies Inc.	256
15.177.74.0/24	 Amazon Technologies Inc.	256
15.177.75.0/24	 Amazon Technologies Inc.	256
15.177.76.0/24	 Amazon Technologies Inc.	256
15.177.77.0/24	 Amazon Technologies Inc.	256
15.177.78.0/24	 Amazon Technologies Inc.	256
15.177.79.0/24	 Amazon Technologies Inc.	256
15.177.80.0/24	 Amazon Technologies Inc.	256
15.177.8.0/21	 Amazon Technologies Inc.	2,048
15.177.81.0/24	 Amazon Technologies Inc.	256
15.177.82.0/24	 Amazon Technologies Inc.	256
15.177.83.0/24	 Amazon Technologies Inc.	256
15.177.84.0/24	 Amazon Technologies Inc.	256
15.177.85.0/24	 Amazon Data Services Hong Kong	256
15.177.86.0/24	 Amazon Data Services Hong Kong	256
15.177.87.0/24	 Amazon Technologies Inc.	256
15.177.88.0/24	 Amazon Technologies Inc.	256
15.177.89.0/24	 Amazon Technologies Inc.	256
15.177.90.0/24	 Amazon Technologies Inc.	256
15.177.91.0/24	 Amazon Technologies Inc.	256
15.184.0.0/16	 Amazon Data Services Bahrain	65,536
15.185.0.0/16	 Amazon Data Services Bahrain	65,536
15.188.0.0/16	 Amazon Data Services France	65,536
15.193.0.0/24	 Amazon Technologies Inc.	256
15.193.1.0/24	 Amazon Technologies Inc.	256
15.193.2.0/24	 Amazon Technologies Inc.	256
15.193.3.0/24	 Amazon Technologies Inc.	256
15.193.4.0/24	 Amazon Technologies Inc.	256
15.193.5.0/24	 Amazon Technologies Inc.	256
15.193.7.0/24	 Amazon Technologies Inc.	256
15.197.4.0/24	 Amazon Technologies Inc.	256
15.197.5.0/24	 Amazon Technologies Inc.	256
15.197.6.0/24	 Amazon Technologies Inc.	256
15.197.7.0/24	 Amazon Technologies Inc.	256
15.206.0.0/15	 Amazon Data Services India	131,072
15.221.16.0/22	 Amazon Technologies Inc.	1,024
15.221.20.0/22	 Amazon Technologies Inc.	1,024
15.221.24.0/21	 Amazon Technologies Inc.	2,048
15.221.8.0/21	 Amazon Technologies Inc.	2,048
15.222.0.0/15	 Amazon Data Services Canada	131,072
15.228.0.0/15	 Amazon Data Services Brazil	131,072
15.236.0.0/15	 Amazon Data Services France	131,072
15.254.0.0/16	 Amazon.com, Inc.	65,536
15.254.0.0/17	 Amazon.com, Inc.	32,768
15.254.128.0/17	 Amazon.com, Inc.	32,768
155.190.254.0/23	 Cisco OpenDNS LLC	512
155.63.217.0/24	 Trimble, Inc.	256
155.63.85.0/24	 Trimble, Inc.	256
157.175.0.0/16	 Amazon Data Services Bahrain	65,536
158.51.65.0/24	 Area 1 Security, Inc.	256
158.51.9.0/24	 VidAngel	256
160.202.20.0/24	 NIL Investment Link LLC	256
160.202.21.0/24	 NIL Investment Link LLC	256
160.202.22.0/24	 NIL Investment Link LLC	256
161.38.196.0/22	 Mailgun Technologies Inc.	1,024
161.38.206.0/23	 Mailgun Technologies Inc.	512
162.212.32.0/24	 Adestra Inc	256
162.219.11.0/24	 Vision Critical	256
162.219.9.0/24	 Vision Critical	256
162.221.182.0/24	 Municipal Code Corporation	256
162.247.163.0/24	 iCIMS	256
162.247.218.0/24	 Qualtrics LLC	256
162.248.24.0/24	 ISCS, Inc.	256
163.253.47.0/24	 Internet2	256
164.153.130.0/24	 AWS-EU-WEST-2	256
164.55.244.0/24	 FactSet Research Systems, Inc.	256
165.225.100.0/24	 ZSCALER, INC.	256
165.225.101.0/24	 ZSCALER, INC.	256
165.225.126.0/24	 ZSCALER, INC.	256
168.149.242.0/24	 Palo Alto Networks, Inc	256
168.149.243.0/24	 Palo Alto Networks, Inc	256
168.149.244.0/24	 Palo Alto Networks, Inc	256
168.149.245.0/24	 Palo Alto Networks, Inc	256
168.149.247.0/24	 Palo Alto Networks, Inc	256
170.176.155.0/24	 InTouch Health	256
170.176.156.0/24	 InTouch Health	256
170.176.200.0/24	 Intuitive Surgical Operations, Inc.	256
170.89.146.0/24	 Nu Skin International, Inc.	256
170.89.156.0/24	 Nu Skin International, Inc.	256
170.89.157.0/24	 Nu Skin International, Inc.	256
170.89.158.0/24	 Nu Skin International, Inc.	256
170.89.159.0/24	 Nu Skin International, Inc.	256
170.89.191.0/24	 Nu Skin International, Inc.	256
172.86.224.0/24	 Simwood Inc.	256
173.199.37.0/24	 LogMeIn, Inc.	256
173.199.38.0/24	 LogMeIn, Inc.	256
173.199.56.0/23	 LogMeIn, Inc.	512
173.231.88.0/23	 Zoom Video Communications, Inc	512
173.231.90.0/23	 Zoom Video Communications, Inc	512
173.240.165.0/24	 Intuit Inc.	256
175.41.128.0/18	 Bedok Central Post Office PO Box 482	16,384
175.41.192.0/18	 11F Shibuya Cross Tower	16,384
176.110.104.0/24	 e-Village B.V.	256
176.32.104.0/21	 PROD DUB	2,048
176.32.112.0/21	 PROD SFO	2,048
176.32.120.0/22	 PROD SEA	1,024
176.32.126.0/23	 LUX PROD	512
176.32.64.0/19	 Amazon Data Services Ireland Ltd	8,192
176.32.96.0/21	 PROD IAD	2,048
176.34.0.0/19	 FRA6 EC2	8,192
176.34.128.0/20	 CloudFront DUB3	4,096
176.34.144.0/20	 CloudFront DUB6	4,096
176.34.160.0/19	 DUB7 EC2	8,192
176.34.192.0/18	 Amazon Data Services Ireland Ltd	16,384
176.34.32.0/19	 CDG3 EC2	8,192
176.34.64.0/18	 Amazon Data Services Ireland Ltd	16,384
177.71.128.0/17	 A100 ROW SERVICOS DE DADOS BRASIL LTDA	32,768
177.71.192.0/20	 A100 ROW SERVICOS DE DADOS BRASIL LTDA	4,096
177.71.208.0/20	 A100 ROW SERVICOS DE DADOS BRASIL LTDA	4,096
177.71.224.0/19	 A100 ROW SERVICOS DE DADOS BRASIL LTDA	8,192
177.72.240.0/21	 A100 ROW SERVICOS DE DADOS BRASIL LTDA	2,048
178.213.75.0/24	 DIXIPAY LTD	256
178.236.0.0/20	 Amazon Data Services Ireland Ltd	4,096
18.130.0.0/16	 Amazon Data Services UK	65,536
18.132.0.0/14	 Amazon Data Services UK	262,144
